yy,flag,eez,days,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt
2015,FM,TV,110.274,100955,100.955,3745397,3745.397,320674,320.674
2015,ID,ID,0,2049000,2049,42256000,42256,12057000,12057
2015,JP,FM,1721.759,1654795,1654.795,51679933,51679.933,12961658,12961.658
2015,JP,GL,696.882,485398,485.398,19320938,19320.938,4726585,4726.585
2015,JP,I3,1.128,0,0,39900,39.900,100,0.100
2015,JP,I4,97.676,12800,12.800,3007090,3007.090,724398,724.398
2015,JP,I6,539.901,156199,156.199,14107354,14107.354,684598,684.598
2015,JP,JP,558.853,199299,199.299,18062742,18062.742,2306594,2306.594
2015,JP,KR,0.931,0,0,33400,33.400,100,0.100
2015,JP,MH,59.618,37900,37.900,1808494,1808.494,659598,659.598
2015,JP,NR,35.862,67000,67,1672995,1672.995,536898,536.898
2015,JP,PG,1254.991,1147496,1147.496,25854617,25854.617,11046064,11046.064
2015,JP,PW,18.541,500,0.500,182999,182.999,1500,1.500
2015,JP,SB,303.491,204499,204.499,9962468,9962.468,2283093,2283.093
2015,JP,TV,8.901,4000,4,659998,659.998,6000,6
2015,KI,CK,26.966,37898,37.898,1347926,1347.926,116514,116.514
2015,KI,FM,92.308,128944,128.944,1965333,1965.333,1591409,1591.409
2015,KI,GL,792.395,826407,826.407,21077238,21077.238,4257609,4257.609
2015,KI,H4,115.125,98042,98.042,3785194,3785.194,235654,235.654
2015,KI,H5,484.356,309409,309.409,21870413,21870.413,1322525,1322.525
2015,KI,HB,6.223,41,0.041,2275,2.275,167,0.167
2015,KI,I2,3.112,0,0,0,0,0,0
2015,KI,I3,1.037,0,0,0,0,0,0
2015,KI,I4,41.487,36146,36.146,1021000,1021,267167,267.167
2015,KI,I5,65.341,140481,140.481,3802949,3802.949,742227,742.227
2015,KI,JV,18.669,4898,4.898,896174,896.174,82598,82.598
2015,KI,LN,458.427,518525,518.525,27099929,27099.929,2233299,2233.299
2015,KI,MH,23.854,5873,5.873,381252,381.252,180442,180.442
2015,KI,NR,102.679,137589,137.589,3089367,3089.367,1062374,1062.374
2015,KI,PG,45.635,61831,61.831,830116,830.116,331824,331.824
2015,KI,PW,1.037,0,0,0,0,0,0
2015,KI,PX,540.364,633713,633.713,27348380,27348.380,2707665,2707.665
2015,KI,SB,34.226,12426,12.426,907529,907.529,204811,204.811
2015,KI,TK,9.335,3691,3.691,146194,146.194,8482,8.482
2015,KI,TV,79.862,61840,61.840,2571223,2571.223,191982,191.982
2015,KR,CK,101.740,148217,148.217,6326079,6326.079,466974,466.974
2015,KR,FM,325.764,695044,695.044,9970566,9970.566,7408141,7408.141
2015,KR,GL,723.920,816401,816.401,25207006,25207.006,3952745,3952.745
2015,KR,H4,64.566,73153,73.153,3735083,3735.083,237815,237.815
2015,KR,H5,119.349,89094,89.094,6270261,6270.261,1120620,1120.620
2015,KR,I2,14.674,1231,1.231,31332,31.332,6860,6.860
2015,KR,I4,4.891,13581,13.581,252561,252.561,55406,55.406
2015,KR,I5,14.674,22325,22.325,660530,660.530,160977,160.977
2015,KR,I9,0.978,0,0,0,0,0,0
2015,KR,LN,1531.972,1225269,1225.269,88276342,88276.342,8747934,8747.934
2015,KR,MH,15.652,22228,22.228,569984,569.984,136126,136.126
2015,KR,NR,55.761,82111,82.111,2441444,2441.444,785500,785.500
2015,KR,PG,293.481,509297,509.297,7528767,7528.767,3548451,3548.451
2015,KR,PX,852.074,1082836,1082.836,50922421,50922.421,5464005,5464.005
2015,KR,SB,308.155,168275,168.275,9660605,9660.605,2521538,2521.538
2015,KR,TK,46.957,18850,18.850,3342568,3342.568,73402,73.402
2015,KR,TV,288.590,283457,283.457,12189863,12189.863,923813,923.813
2015,MH,CK,1.013,0,0,0,0,0,0
2015,MH,FM,5.066,8247,8.247,126270,126.270,136169,136.169
2015,MH,GL,935.223,1394719,1394.719,32254669,32254.669,4269133,4269.133
2015,MH,H4,71.941,72772,72.772,2295891,2295.891,185275,185.275
2015,MH,H5,561.336,129081,129.081,20885941,20885.941,563147,563.147
2015,MH,HB,5.066,0,0,70293,70.293,2365,2.365
2015,MH,I2,1.013,0,0,0,0,0,0
2015,MH,I4,89.165,104536,104.536,1626362,1626.362,191011,191.011
2015,MH,I5,111.456,305715,305.715,3772871,3772.871,555987,555.987
2015,MH,JV,11.146,8927,8.927,429054,429.054,35526,35.526
2015,MH,LN,41.543,2458,2.458,1860412,1860.412,171815,171.815
2015,MH,MH,102.338,133515,133.515,3337406,3337.406,810867,810.867
2015,MH,NR,84.099,80128,80.128,1881897,1881.897,339190,339.190
2015,MH,PG,10.132,11673,11.673,94038,94.038,50991,50.991
2015,MH,PX,127.669,149991,149.991,6726602,6726.602,451475,451.475
2015,MH,SB,28.371,43849,43.849,788978,788.978,103302,103.302
2015,MH,TV,16.212,15766,15.766,355738,355.738,34952,34.952
2015,NZ,GL,4.782,289,0.289,6190,6.190,3408,3.408
2015,NZ,H4,7.651,137,0.137,10145,10.145,352,0.352
2015,NZ,H5,74.594,23310,23.310,1158233,1158.233,68263,68.263
2015,NZ,I2,62.161,33092,33.092,905378,905.378,182100,182.100
2015,NZ,I4,0.956,222,0.222,11787,11.787,3683,3.683
2015,NZ,I7,1,0,0,3430,3.430,0,0
2015,NZ,NR,11.476,3857,3.857,60899,60.899,24177,24.177
2015,NZ,NZ,280,0,0,3612983,3612.983,0,0
2015,NZ,PX,0.956,0,0,0,0,0,0
2015,NZ,SB,7.651,2240,2.240,27883,27.883,6548,6.548
2015,NZ,TK,32.515,296,0.296,66290,66.290,1892,1.892
2015,NZ,TV,60.249,2550,2.550,412608,412.608,10761,10.761
2015,PG,CK,1.114,0,0,0,0,0,0
2015,PG,FM,409.956,651250,651.250,10424554,10424.554,7442449,7442.449
2015,PG,GL,1140.747,1475974,1475.974,31436943,31436.943,6362593,6362.593
2015,PG,H4,100.261,80274,80.274,2310342,2310.342,165225,165.225
2015,PG,H5,748.615,82812,82.812,29281813,29281.813,781817,781.817
2015,PG,HB,4.456,39,0.039,27038,27.038,598,0.598
2015,PG,I1,2.228,495,0.495,13920,13.920,7910,7.910
2015,PG,I2,16.710,392,0.392,13130,13.130,2970,2.970
2015,PG,I4,149.277,228224,228.224,5333497,5333.497,838271,838.271
2015,PG,I5,106.945,174499,174.499,2600618,2600.618,597762,597.762
2015,PG,IW,4.553,0,0,0,0,0,0
2015,PG,JV,3.342,522,0.522,62948,62.948,2498,2.498
2015,PG,LN,190.495,86996,86.996,9223602,9223.602,998178,998.178
2015,PG,MH,135.910,91883,91.883,2930706,2930.706,978577,978.577
2015,PG,NR,304.124,419462,419.462,7920617,7920.617,2922764,2922.764
2015,PG,PG,2627.952,2863886,2863.886,30350443,30350.443,25552540,25552.540
2015,PG,PX,333.089,258274,258.274,15381945,15381.945,1081958,1081.958
2015,PG,SB,258.450,136114,136.114,7283051,7283.051,1623172,1623.172
2015,PG,TV,150.392,108319,108.319,3538681,3538.681,315511,315.511
2015,PH,GL,71.989,32096,32.096,1116493,1116.493,554832,554.832
2015,PH,H4,1.200,0,0,0,0,0,0
2015,PH,I1,2438.600,992517,992.517,15883486,15883.486,7659377,7659.377
2015,PH,I2,2.400,1075,1.075,24046,24.046,22233,22.233
2015,PH,NR,52.792,66709,66.709,2379725,2379.725,922182,922.182
2015,PH,PG,2700.797,3810166,3810.166,35674359,35674.359,28734444,28734.444
2015,PH,PH,0,45000,45,26732000,26732,5679000,5679
2015,PH,SB,55.192,32701,32.701,1402904,1402.904,454653,454.653
2015,SB,SB,1342.780,390750,390.750,16476276,16476.276,11925945,11925.945
2015,SV,H5,48.995,60083.103,60.083,2799072.447,2799.072,116426.593,116.427
2015,SV,I5,47.995,132627.886,132.628,1221057.621,1221.058,257000.925,257.001
2015,SV,LN,83.991,281722.989,281.723,1735007.970,1735.008,545911.353,545.911
2015,SV,PX,4,7566.021,7.566,57861.963,57.862,14661.129,14.661
2015,TV,GL,73.413,42705,42.705,1561670,1561.670,155341,155.341
2015,TV,H4,8.810,3236,3.236,39041,39.041,5705,5.705
2015,TV,H5,66.561,1370,1.370,2227293,2227.293,36107,36.107
2015,TV,I4,7.831,0,0,0,0,0,0
2015,TV,I5,1.958,0,0,0,0,0,0
2015,TV,PX,4.894,774,0.774,134473,134.473,4701,4.701
2015,TV,TV,22.513,11008,11.008,329439,329.439,33135,33.135
2015,TW,FM,696.728,1089341,1089.341,16395265,16395.265,11298155,11298.155
2015,TW,GL,2269.196,3205038,3205.038,71531506,71531.506,15007761,15007.761
2015,TW,H4,21.359,20311,20.311,1189105,1189.105,62239,62.239
2015,TW,H5,27.462,19908,19.908,1472817,1472.817,125407,125.407
2015,TW,I2,5.086,8399,8.399,136552,136.552,29283,29.283
2015,TW,I4,30.513,36336,36.336,1421666,1421.666,254036,254.036
2015,TW,I5,2.035,18314,18.314,112546,112.546,18261,18.261
2015,TW,ID,1.036,0,0,0,0,0,0
2015,TW,LN,131.208,42749,42.749,6206827,6206.827,586928,586.928
2015,TW,MH,106.798,95978,95.978,3492903,3492.903,1139814,1139.814
2015,TW,NR,774.029,942705,942.705,18742216,18742.216,4846783,4846.783
2015,TW,PG,308.188,264246,264.246,4087102,4087.102,1702678,1702.678
2015,TW,PX,266.486,206302,206.302,12924930,12924.930,868606,868.606
2015,TW,SB,312.256,161203,161.203,8083832,8083.832,1176526,1176.526
2015,TW,TV,128.157,231117,231.117,4391904,4391.904,601380,601.380
2015,US,AS,12.980,2328,2.328,116913,116.913,13632,13.632
2015,US,CK,221.835,135667,135.667,8395573,8395.573,687148,687.148
2015,US,FJ,49.559,18312,18.312,1892826,1892.826,103377,103.377
2015,US,FM,564.027,539435,539.435,7803290,7803.290,6189867,6189.867
2015,US,GL,80.238,59285,59.285,1417238,1417.238,244577,244.577
2015,US,H4,99.117,77692,77.692,3510324,3510.324,246166,246.166
2015,US,H5,1099.734,894701,894.701,47762126,47762.126,4539097,4539.097
2015,US,HB,16.520,28090,28.090,337144,337.144,32794,32.794
2015,US,I2,22.420,0,0,0,0,0,0
2015,US,I4,171.096,226951,226.951,3743178,3743.178,655287,655.287
2015,US,I5,265.494,937637,937.637,11306076,11306.076,3121066,3121.066
2015,US,I7,1.203,12380,12.380,53643,53.643,7221,7.221
2015,US,JV,4.720,10517,10.517,332228,332.228,32167,32.167
2015,US,LN,17.699,86191,86.191,949224,949.224,194342,194.342
2015,US,MH,422.430,255283,255.283,9646543,9646.543,3089666,3089.666
2015,US,NR,355.172,359844,359.844,4996077,4996.077,1446942,1446.942
2015,US,PG,51.918,30610,30.610,286883,286.883,123468,123.468
2015,US,PX,127.437,125499,125.499,6116499,6116.499,303941,303.941
2015,US,SB,597.066,514815,514.815,16263482,16263.482,1604023,1604.023
2015,US,TK,1213.013,328593,328.593,38319730,38319.730,1137722,1137.722
2015,US,TO,2.360,9713,9.713,65257,65.257,19989,19.989
2015,US,TV,1551.665,851120,851.120,41728066,41728.066,2621025,2621.025
2015,US,VU,3.539,1377,1.377,45869,45.869,5455,5.455
2015,US,WF,2.360,0,0,0,0,0,0
2015,US,WS,31.859,26468,26.468,993761,993.761,130593,130.593
2015,VN,VN,0,1394000,1394,32691000,32691,4817000,4817
2015,VU,GL,268.337,301547,301.547,6848763,6848.763,773033,773.033
2015,VU,MH,6.314,0,0,0,0,0,0
2015,VU,NR,17.889,6254,6.254,381874,381.874,32530,32.530
2016,CN,FM,52.893,58008,58.008,762002,762.002,141663,141.663
2016,CN,GL,90.816,51071,51.071,1170399,1170.399,351645,351.645
2016,CN,H4,12.974,200,0.200,95648,95.648,1302,1.302
2016,CN,I4,9.980,365,0.365,421357,421.357,30399,30.399
2016,CN,MH,4.990,1257,1.257,27854,27.854,7369,7.369
2016,CN,NR,50.897,27535,27.535,689489,689.489,303413,303.413
2016,CN,PG,266.461,169511,169.511,3767207,3767.207,2085620,2085.620
2016,CN,PX,5.988,25,0.025,647,0.647,75,0.075
2016,CN,SB,8.982,3698,3.698,57532,57.532,39709,39.709
2016,EC,I5,5.064,1929.258,1.929,139125.280,139.125,1816.718,1.817
2016,EC,LN,36.466,598070.742,598.071,2620874.720,2620.875,563183.282,563.183
2016,ES,H5,14.882,48994.650,48.995,965175.453,965.175,24802.138,24.802
2016,ES,I4,4.512,0,0,66165.485,66.165,0,0
2016,ES,I5,105.793,1478005.350,1478.005,5159855.186,5159.855,748197.862,748.198
2016,ES,IW,1,0,0,16803.939,16.804,0,0
2016,ES,LN,0.501,0,0,0,0,0,0
2016,ES,PX,0.501,0,0,0,0,0,0
2016,FM,FM,1269.723,2117530,2117.530,26276604,26276.604,5664536,5664.536
2016,FM,GL,310.932,418767,418.767,6477038,6477.038,1398573,1398.573
2016,FM,H4,90.980,75760,75.760,1898924,1898.924,168702,168.702
2016,FM,H5,168.964,50646,50.646,2837138,2837.138,203585,203.585
2016,FM,HB,1,0,0,0,0,0,0
2016,FM,I1,1,0,0,0,0,0,0
2016,FM,I2,11.998,1205,1.205,17078,17.078,3338,3.338
2016,FM,I4,113.975,180601,180.601,2262004,2262.004,206199,206.199
2016,FM,I5,4,0,0,0,0,0,0
2016,FM,MH,66.985,71733,71.733,1546143,1546.143,244828,244.828
2016,FM,NR,112.975,129767,129.767,2431851,2431.851,501887,501.887
2016,FM,PG,312.931,375516,375.516,6276379,6276.379,2627432,2627.432
2016,FM,PW,4,17,0.017,3733,3.733,949,0.949
2016,FM,PX,22.995,14863,14.863,320554,320.554,48526,48.526
2016,FM,SB,140.969,96576,96.576,2736738,2736.738,1381781,1381.781
2016,FM,TV,117.974,125428,125.428,2239071,2239.071,252293,252.293
2016,ID,ID,0,3178000,3178,90458000,90458,33328000,33328
2016,JP,FM,2419.879,714401,714.401,56466702,56466.702,8537615,8537.615
2016,JP,GL,109.183,117000,117,3527906,3527.906,807101,807.101
2016,JP,I2,17.431,19000,19,508001,508.001,46000,46
2016,JP,I4,8.061,81000,81,2000,2,202000,202
2016,JP,I6,198.020,5900,5.900,1928103,1928.103,94800,94.800
2016,JP,JP,560.167,98000,98,9581517,9581.517,7287513,7287.513
2016,JP,KR,0.054,0,0,1600,1.600,0,0
2016,JP,MH,9.907,0,0,167000,167,338001,338.001
2016,JP,NR,73.040,55000,55,1394903,1394.903,285101,285.101
2016,JP,PG,2108.331,966102,966.102,47206985,47206.985,16239729,16239.729
2016,JP,PW,5.283,2000,2,147000,147,6000,6
2016,JP,SB,242.724,59900,59.900,5305710,5305.710,4570408,4570.408
2016,JP,TV,12.091,0,0,224000,224,1000,1
2016,KI,CK,20.650,16733,16.733,208252,208.252,40037,40.037
2016,KI,FM,252.155,339705,339.705,6754133,6754.133,1035789,1035.789
2016,KI,GL,1794.426,3271950,3271.950,49523318,49523.318,9346556,9346.556
2016,KI,H4,257.589,162481,162.481,7414102,7414.102,397937,397.937
2016,KI,H5,143.467,135476,135.476,3340102,3340.102,268923,268.923
2016,KI,HB,2.174,17517,17.517,46050,46.050,3185,3.185
2016,KI,I1,1.087,0,0,0,0,0,0
2016,KI,I2,6.522,5205,5.205,72268,72.268,12446,12.446
2016,KI,I3,1.087,1046,1.046,5781,5.781,1185,1.185
2016,KI,I4,420.619,1778453,1778.453,15135445,15135.445,1448860,1448.860
2016,KI,I5,53.257,78239,78.239,1084952,1084.952,139811,139.811
2016,KI,LN,171.725,122756,122.756,5392644,5392.644,335416,335.416
2016,KI,MH,115.208,225752,225.752,4513474,4513.474,769868,769.868
2016,KI,NR,341.278,402377,402.377,7237047,7237.047,2344862,2344.862
2016,KI,PG,254.328,314097,314.097,4752601,4752.601,1734284,1734.284
2016,KI,PX,184.768,273389,273.389,8351249,8351.249,858499,858.499
2016,KI,SB,306.498,314359,314.359,8898925,8898.925,4832520,4832.520
2016,KI,TK,13.042,3019,3.019,255882,255.882,30539,30.539
2016,KI,TV,211.940,322167,322.167,8222805,8222.805,895546,895.546
2016,KR,CK,44.752,52325,52.325,2128779,2128.779,173987,173.987
2016,KR,FM,319.226,568622,568.622,12059089,12059.089,1839192,1839.192
2016,KR,GL,1291.823,3125504,3125.504,65391295,65391.295,15808144,15808.144
2016,KR,H4,60.663,88978,88.978,3475761,3475.761,197070,197.070
2016,KR,H5,19.889,54293,54.293,1393700,1393.700,238133,238.133
2016,KR,I2,16.907,66922,66.922,576959,576.959,126941,126.941
2016,KR,I4,110.387,310742,310.742,9739669,9739.669,548247,548.247
2016,KR,I5,4.973,4521,4.521,708628,708.628,36415,36.415
2016,KR,I8,1.989,0,0,0,0,0,0
2016,KR,LN,60.663,82530,82.530,3129051,3129.051,215326,215.326
2016,KR,MH,286.409,638881,638.881,16720067,16720.067,2511711,2511.711
2016,KR,NR,166.077,338879,338.879,6533714,6533.714,2772177,2772.177
2016,KR,PG,437.569,440718,440.718,13328168,13328.168,7397083,7397.083
2016,KR,PX,293.371,760148,760.148,18879393,18879.393,1167063,1167.063
2016,KR,SB,779.668,1286161,1286.161,28910358,28910.358,14155404,14155.404
2016,KR,TK,20.884,32126,32.126,636319,636.319,112897,112.897
2016,KR,TV,786.629,1405010,1405.010,34660008,34660.008,3627853,3627.853
2016,MH,FM,104.615,195773,195.773,3211831,3211.831,444293,444.293
2016,MH,GL,748.924,1226654,1226.654,17496046,17496.046,4284972,4284.972
2016,MH,H4,173.054,36786,36.786,5122523,5122.523,238491,238.491
2016,MH,HB,4.889,0,0,166020,166.020,2614,2.614
2016,MH,I2,5.866,2047,2.047,35935,35.935,10873,10.873
2016,MH,I4,216.073,107429,107.429,6665819,6665.819,645896,645.896
2016,MH,MH,240.516,340884,340.884,6993703,6993.703,870401,870.401
2016,MH,NR,200.430,255148,255.148,4330942,4330.942,1226480,1226.480
2016,MH,PG,53.774,48150,48.150,712457,712.457,393408,393.408
2016,MH,PX,34.220,2786,2.786,244635,244.635,14798,14.798
2016,MH,SB,50.841,40781,40.781,496997,496.997,233407,233.407
2016,MH,TV,141.768,95300,95.300,3947910,3947.910,337817,337.817
2016,NZ,H4,40.335,34374,34.374,747705,747.705,58258,58.258
2016,NZ,H5,7.870,318,0.318,39221,39.221,2311,2.311
2016,NZ,I4,3.935,7994,7.994,112204,112.204,9730,9.730
2016,NZ,I5,63.946,0,0,1053296,1053.296,2393,2.393
2016,NZ,LN,0.984,0,0,1188,1.188,0,0
2016,NZ,NZ,197,0,0,2211842,2211.842,0,0
2016,NZ,PX,5.903,1631,1.631,42301,42.301,2649,2.649
2016,NZ,TV,59.027,38295,38.295,828977,828.977,70313,70.313
2016,PG,CK,1.542,0,0,0,0,0,0
2016,PG,FM,774.395,817663,817.663,17456196,17456.196,3679175,3679.175
2016,PG,GL,1682.998,1617796,1617.796,45139316,45139.316,8745631,8745.631
2016,PG,H4,1.542,0,0,0,0,0,0
2016,PG,H5,40.108,13976,13.976,569244,569.244,21575,21.575
2016,PG,I1,1.542,0,0,0,0,0,0
2016,PG,I2,27.767,2152,2.152,34080,34.080,6155,6.155
2016,PG,I3,1.542,0,0,0,0,0,0
2016,PG,I5,27.767,53598,53.598,1155138,1155.138,70700,70.700
2016,PG,ID,1.563,0,0,0,0,0,0
2016,PG,LN,24.682,8402,8.402,615512,615.512,14886,14.886
2016,PG,MH,465.871,722681,722.681,15421118,15421.118,2846627,2846.627
2016,PG,NR,725.031,648078,648.078,18354056,18354.056,6935496,6935.496
2016,PG,PG,3543.398,3669682,3669.682,65654910,65654.910,49113388,49113.388
2016,PG,PW,94.100,10057,10.057,2072260,2072.260,1568008,1568.008
2016,PG,PX,107.984,206826,206.826,4575179,4575.179,532125,532.125
2016,PG,SB,558.428,475758,475.758,11899744,11899.744,6896879,6896.879
2016,PG,TV,459.701,655276,655.276,14033841,14033.841,1762699,1762.699
2016,PH,GL,146.212,191866,191.866,5375994,5375.994,1000189,1000.189
2016,PH,I1,2639,433000,433,14176000,14176,7909000,7909
2016,PH,I2,7.385,0,0,0,0,0,0
2016,PH,NR,20.677,39229,39.229,738935,738.935,151840,151.840
2016,PH,PG,1727.957,2348187,2348.187,32446768,32446.768,24015573,24015.573
2016,PH,PH,0,475000,475,27239000,27239,8058000,8058
2016,PH,SB,90.090,83696,83.696,3238761,3238.761,1762957,1762.957
2016,SB,FM,11.035,4499,4.499,93166,93.166,11107,11.107
2016,SB,GL,201.378,44587,44.587,3127772,3127.772,1340472,1340.472
2016,SB,H4,2.758,0,0,0,0,0,0
2016,SB,I2,12.414,1400,1.400,29005,29.005,11973,11.973
2016,SB,I4,11.035,29755,29.755,1092856,1092.856,264363,264.363
2016,SB,MH,66.207,59633,59.633,1262876,1262.876,235835,235.835
2016,SB,NR,63.448,40848,40.848,1467377,1467.377,857030,857.030
2016,SB,PG,86.896,82880,82.880,1958314,1958.314,885785,885.785
2016,SB,PX,15.172,329,0.329,261947,261.947,2406,2.406
2016,SB,SB,1670.333,646834,646.834,22718443,22718.443,18066559,18066.559
2016,SB,TV,31.724,15479,15.479,1069725,1069.725,88750,88.750
2016,SV,H5,13.294,37018.349,37.018,255272.161,255.272,33302.753,33.303
2016,SV,I5,77.720,154419.396,154.419,1843047.378,1843.047,138920.052,138.920
2016,SV,IW,2,4583.225,4.583,100003.529,100.004,4123.198,4.123
2016,SV,LN,18.407,72979.030,72.979,291676.932,291.677,65653.997,65.654
2016,SV,PX,1.023,0,0,0,0,0,0
2016,TV,GL,1,0,0,0,0,0,0
2016,TV,H4,78,44158,44.158,2184311,2184.311,249833,249.833
2016,TV,H5,3,0,0,0,0,0,0
2016,TV,I4,64,20020,20.020,1417017,1417.017,69253,69.253
2016,TV,I5,1,0,0,0,0,0,0
2016,TV,TV,87,74186,74.186,1740786,1740.786,174832,174.832
2016,TW,FM,599.994,729531,729.531,16619252,16619.252,3175957,3175.957
2016,TW,GL,1808.615,1885831,1885.831,49233150,49233.150,11587384,11587.384
2016,TW,H4,71.223,54437,54.437,2503255,2503.255,288394,288.394
2016,TW,I2,3.238,0,0,0,0,0,0
2016,TW,I4,18.345,63061,63.061,718952,718.952,102278,102.278
2016,TW,MH,274.098,541800,541.800,11883142,11883.142,1898913,1898.913
2016,TW,NR,964.739,1038997,1038.997,24347512,24347.512,9507261,9507.261
2016,TW,PG,1003.587,1072955,1072.955,21554321,21554.321,10218955,10218.955
2016,TW,PX,73.380,56917,56.917,2333909,2333.909,192306,192.306
2016,TW,SB,277.336,257149,257.149,6535703,6535.703,3545228,3545.228
2016,TW,TV,164.027,191845,191.845,4246162,4246.162,655440,655.440
2016,US,AS,16.379,32116,32.116,266199,266.199,81041,81.041
2016,US,CK,141.274,323765,323.765,3582279,3582.279,723276,723.276
2016,US,FJ,42.996,91924,91.924,1285755,1285.755,202174,202.174
2016,US,FM,719.678,1004243,1004.243,18415678,18415.678,3285603,3285.603
2016,US,GL,210.887,585149,585.149,8450436,8450.436,1644460,1644.460
2016,US,H4,333.734,112197,112.197,12229067,12229.067,677634,677.634
2016,US,H5,161.749,97662,97.662,3965113,3965.113,260260,260.260
2016,US,HB,76.779,77991,77.991,2151419,2151.419,238337,238.337
2016,US,I2,20.475,5611,5.611,76806,76.806,11654,11.654
2016,US,I4,316.331,684843,684.843,10617320,10617.320,954101,954.101
2016,US,I5,624.472,217319,217.319,25652536,25652.536,949735,949.735
2016,US,IW,1.041,0,0,0,0,0,0
2016,US,JV,1.024,3243,3.243,224844,224.844,3903,3.903
2016,US,LN,185.294,795410,795.410,6730310,6730.310,770513,770.513
2016,US,MH,347.042,549155,549.155,12328457,12328.457,1556729,1556.729
2016,US,NR,511.862,645451,645.451,12575039,12575.039,7104842,7104.842
2016,US,PF,4.095,0,0,0,0,0,0
2016,US,PG,358.303,578851,578.851,9545140,9545.140,3428421,3428.421
2016,US,PX,136.155,190574,190.574,4320875,4320.875,348885,348.885
2016,US,PY,4.095,34067,34.067,275077,275.077,24023,24.023
2016,US,SB,65.518,111079,111.079,1200768,1200.768,284022,284.022
2016,US,TK,158.678,138553,138.553,3261982,3261.982,538429,538.429
2016,US,TO,18.427,30856,30.856,533957,533.957,134381,134.381
2016,US,TV,1040.104,1121070,1121.070,27627938,27627.938,2795783,2795.783
2016,US,WF,2.047,0,0,0,0,0,0
2016,US,WS,81.898,126366,126.366,1867517,1867.517,391781,391.781
2016,VN,VN,0,2081000,2081,48823000,48823,7195000,7195
2016,VU,H4,53.391,2612,2.612,263289,263.289,18513,18.513
2016,VU,H5,10.074,361,0.361,29379,29.379,2617,2.617
2016,VU,I4,84.620,266625,266.625,3290029,3290.029,233100,233.100
2016,VU,I5,15.111,60543,60.543,223223,223.223,3706,3.706
2016,VU,PX,1.007,0,0,0,0,0,0
2016,VU,TV,1.007,0,0,0,0,0,0
2017,CN,GL,535.146,982281,982.281,9452453,9452.453,2240345,2240.345
2017,CN,I4,3.878,990,0.990,7724,7.724,1544,1.544
2017,CN,NR,108.581,97996,97.996,966128,966.128,234989,234.989
2017,CN,PG,31.023,23646,23.646,714282,714.282,127007,127.007
2017,CN,SB,85.313,29029,29.029,459460,459.460,137127,137.127
2017,EC,I5,109.684,1107994.400,1107.994,2595135.207,2595.135,728006.547,728.007
